,id,country,country_code,country_population,province,county,last_updated,coordinates.latitude,coordinates.longitude,latest.confirmed,latest.deaths,latest.recovered
2518,2518,US,US,327167434,Mississippi,"Lauderdale County, Mississippi",2021-05-06T16:31:00Z,32.40428541,-88.6626063,7268,240,0
2519,2519,US,US,327167434,Mississippi,"Lowndes County, Mississippi",2021-05-06T16:31:00Z,33.47301844,-88.44345344,6366,144,0
2520,2520,US,US,327167434,Mississippi,"Lamar County, Mississippi",2021-05-06T16:31:00Z,31.20586795,-89.50865477,6212,86,0
2521,2521,US,US,327167434,Mississippi,"Lafayette County, Mississippi",2021-05-06T16:31:00Z,34.35133857,-89.47812909,6168,118,0
2522,2522,US,US,327167434,Mississippi,"Washington County, Mississippi",2021-05-06T16:31:00Z,33.28342742,-90.94327114,5322,133,0
2523,2523,US,US,327167434,Mississippi,"Bolivar County, Mississippi",2021-05-06T16:31:00Z,33.79576737,-90.87602886,4796,132,0
2524,2524,US,US,327167434,Mississippi,"Oktibbeha County, Mississippi",2021-05-06T16:31:00Z,33.42492488,-88.87948655,4611,98,0
2525,2525,US,US,327167434,Mississippi,"Panola County, Mississippi",2021-05-06T16:31:00Z,34.362514000000004,-89.95474766,4556,105,0
2526,2526,US,US,327167434,Mississippi,"Pearl River County, Mississippi",2021-05-06T16:31:00Z,30.7685434,-89.58975736,4495,145,0
2527,2527,US,US,327167434,Mississippi,"Marshall County, Mississippi",2021-05-06T16:31:00Z,34.76225099,-89.5031233,4396,103,0
2528,2528,US,US,327167434,Mississippi,"Warren County, Mississippi",2021-05-06T16:31:00Z,32.36011151,-90.84695269,4376,121,0
2529,2529,US,US,327167434,Mississippi,"Pontotoc County, Mississippi",2021-05-06T16:31:00Z,34.22544248,-89.03745841,4193,72,0
2530,2530,US,US,327167434,Mississippi,"Monroe County, Mississippi",2021-05-06T16:31:00Z,33.89226612,-88.48051389,4094,133,0
2531,2531,US,US,327167434,Mississippi,"Union County, Mississippi",2021-05-06T16:31:00Z,34.49041092,-89.00393028,4088,76,0
2532,2532,US,US,327167434,Mississippi,"Neshoba County, Mississippi",2021-05-06T16:31:00Z,32.75347307,-89.11761742,4030,176,0
2533,2533,US,US,327167434,Mississippi,"Lincoln County, Mississippi",2021-05-06T16:31:00Z,31.53238718,-90.45393399,3947,110,0
2534,2534,US,US,327167434,Mississippi,"Hancock County, Mississippi",2021-05-06T16:31:00Z,30.416343800000003,-89.48879815,3770,86,0
2535,2535,US,US,327167434,Mississippi,"Leflore County, Mississippi",2021-05-06T16:31:00Z,33.55052797,-90.30106536,3487,125,0
2536,2536,US,US,327167434,Mississippi,"Sunflower County, Mississippi",2021-05-06T16:31:00Z,33.60230503,-90.58861836,3357,90,0
2537,2537,US,US,327167434,Mississippi,"Tate County, Mississippi",2021-05-06T16:31:00Z,34.65036804,-89.94488119,3323,84,0
2538,2538,US,US,327167434,Mississippi,"Pike County, Mississippi",2021-05-06T16:31:00Z,31.17489229,-90.40411759,3294,105,0
2539,2539,US,US,327167434,Mississippi,"Scott County, Mississippi",2021-05-06T16:31:00Z,32.40646276,-89.53759337,3152,73,0
2540,2540,US,US,327167434,Mississippi,"Alcorn County, Mississippi",2021-05-06T16:31:00Z,34.88079475,-88.58032701,3115,68,0
2541,2541,US,US,327167434,Mississippi,"Yazoo County, Mississippi",2021-05-06T16:31:00Z,32.780320399999994,-90.39643393,3106,69,0
2542,2542,US,US,327167434,Mississippi,"Itawamba County, Mississippi",2021-05-06T16:31:00Z,34.28003924,-88.36137975,2993,77,0
2543,2543,US,US,327167434,Mississippi,"Copiah County, Mississippi",2021-05-06T16:31:00Z,31.8693204,-90.44885969,2960,65,0
2544,2544,US,US,327167434,Mississippi,"Simpson County, Mississippi",2021-05-06T16:31:00Z,31.91312714,-89.91950708,2944,88,0
2545,2545,US,US,327167434,Mississippi,"Coahoma County, Mississippi",2021-05-06T16:31:00Z,34.22735359,-90.59769074,2942,79,0
2546,2546,US,US,327167434,Mississippi,"Tippah County, Mississippi",2021-05-06T16:31:00Z,34.76830268,-88.90889543,2876,68,0
2547,2547,US,US,327167434,Mississippi,"Prentiss County, Mississippi",2021-05-06T16:31:00Z,34.61831936,-88.52015669,2793,60,0
2548,2548,US,US,327167434,Mississippi,"Marion County, Mississippi",2021-05-06T16:31:00Z,31.2307999,-89.82239574,2687,80,0
2549,2549,US,US,327167434,Mississippi,"Leake County, Mississippi",2021-05-06T16:31:00Z,32.75364804,-89.52401826,2655,73,0
2550,2550,US,US,327167434,Mississippi,"Wayne County, Mississippi",2021-05-06T16:31:00Z,31.64077636,-88.69575283,2623,41,0
2551,2551,US,US,327167434,Mississippi,"Grenada County, Mississippi",2021-05-06T16:31:00Z,33.7699988,-89.8020405,2601,86,0
2552,2552,US,US,327167434,Mississippi,"Covington County, Mississippi",2021-05-06T16:31:00Z,31.63323488,-89.55254262,2563,81,0
2553,2553,US,US,327167434,Mississippi,"Newton County, Mississippi",2021-05-06T16:31:00Z,32.400229,-89.11874785,2476,61,0
2554,2554,US,US,327167434,Mississippi,"George County, Mississippi",2021-05-06T16:31:00Z,30.86257027,-88.6439732,2467,48,0
2555,2555,US,US,327167434,Mississippi,"Winston County, Mississippi",2021-05-06T16:31:00Z,33.08842772,-89.03451565,2269,81,0
2556,2556,US,US,327167434,Mississippi,"Tishomingo County, Mississippi",2021-05-06T16:31:00Z,34.74050581,-88.23939425,2255,67,0
2557,2557,US,US,327167434,Mississippi,"Jasper County, Mississippi",2021-05-06T16:31:00Z,32.01915428,-89.1189437,2208,48,0
2558,2558,US,US,327167434,Mississippi,"Attala County, Mississippi",2021-05-06T16:31:00Z,33.086290500000004,-89.58155275,2142,73,0
2559,2559,US,US,327167434,Mississippi,"Chickasaw County, Mississippi",2021-05-06T16:31:00Z,33.92088364,-88.94784505,2071,57,0
2560,2560,US,US,327167434,Mississippi,"Holmes County, Mississippi",2021-05-06T16:31:00Z,33.12351878,-90.09205303,1886,73,0
2561,2561,US,US,327167434,Mississippi,"Clay County, Mississippi",2021-05-06T16:31:00Z,33.65569969,-88.78164281,1847,54,0
2562,2562,US,US,327167434,Mississippi,"Stone County, Mississippi",2021-05-06T16:31:00Z,30.78988818,-89.117705,1818,33,0
2563,2563,US,US,327167434,Mississippi,"Clarke County, Mississippi",2021-05-06T16:31:00Z,32.04132403,-88.68943124,1784,79,0
2564,2564,US,US,327167434,Mississippi,"Tallahatchie County, Mississippi",2021-05-06T16:31:00Z,33.95046332,-90.17329643,1781,40,0
2565,2565,US,US,327167434,Mississippi,"Adams County, Mississippi",2021-05-06T16:31:00Z,31.48370766,-91.34731394,1738,57,0
2566,2566,US,US,327167434,Mississippi,"Calhoun County, Mississippi",2021-05-06T16:31:00Z,33.93645759,-89.33651178,1698,32,0
2567,2567,US,US,327167434,Mississippi,"Yalobusha County, Mississippi",2021-05-06T16:31:00Z,34.02826081,-89.70770738,1633,36,0
2568,2568,US,US,327167434,Mississippi,"Smith County, Mississippi",2021-05-06T16:31:00Z,32.01768129,-89.50668357,1622,34,0
2569,2569,US,US,327167434,Mississippi,"Walthall County, Mississippi",2021-05-06T16:31:00Z,31.14842844,-90.10609793,1338,45,0
2570,2570,US,US,327167434,Mississippi,"Greene County, Mississippi",2021-05-06T16:31:00Z,31.21415992,-88.6391455,1303,33,0
2571,2571,US,US,327167434,Mississippi,"Lawrence County, Mississippi",2021-05-06T16:31:00Z,31.55021854,-90.10694626,1283,23,0
2572,2572,US,US,327167434,Mississippi,"Noxubee County, Mississippi",2021-05-06T16:31:00Z,33.1101624,-88.56992473,1269,34,0
2573,2573,US,US,327167434,Mississippi,"Montgomery County, Mississippi",2021-05-06T16:31:00Z,33.49418155,-89.61642562,1267,42,0
2574,2574,US,US,327167434,Mississippi,"Perry County, Mississippi",2021-05-06T16:31:00Z,31.17193306,-88.99230846,1260,38,0
2575,2575,US,US,327167434,Mississippi,"Amite County, Mississippi",2021-05-06T16:31:00Z,31.17444598,-90.80446286,1234,42,0
2576,2576,US,US,327167434,Mississippi,"Carroll County, Mississippi",2021-05-06T16:31:00Z,33.44843005,-89.9201267,1217,28,0
2577,2577,US,US,327167434,Mississippi,"Webster County, Mississippi",2021-05-06T16:31:00Z,33.61310551,-89.28486475,1145,32,0
2578,2578,US,US,327167434,Mississippi,"Jefferson Davis County, Mississippi",2021-05-06T16:31:00Z,31.56956453,-89.82290278,1069,32,0
2579,2579,US,US,327167434,Mississippi,"Tunica County, Mississippi",2021-05-06T16:31:00Z,34.64859246,-90.37073582,1047,26,0
2580,2580,US,US,327167434,Mississippi,"Claiborne County, Mississippi",2021-05-06T16:31:00Z,31.97358989,-90.90848863,1022,30,0
2581,2581,US,US,327167434,Mississippi,"Benton County, Mississippi",2021-05-06T16:31:00Z,34.81719754,-89.18853654,990,25,0
2582,2582,US,US,327167434,Mississippi,"Humphreys County, Mississippi",2021-05-06T16:31:00Z,33.12872874,-90.5265076,961,33,0
2583,2583,US,US,327167434,Mississippi,"Kemper County, Mississippi",2021-05-06T16:31:00Z,32.75459155,-88.64117877,961,28,0
2584,2584,US,US,327167434,Mississippi,"Franklin County, Mississippi",2021-05-06T16:31:00Z,31.47704776,-90.89774097,834,23,0
2585,2585,US,US,327167434,Mississippi,"Quitman County, Mississippi",2021-05-06T16:31:00Z,34.25133165,-90.28920455,800,16,0
2586,2586,US,US,327167434,Mississippi,"Choctaw County, Mississippi",2021-05-06T16:31:00Z,33.34732734,-89.24835493,760,18,0
2587,2587,US,US,327167434,Mississippi,"Wilkinson County, Mississippi",2021-05-06T16:31:00Z,31.16041084,-91.30894605,669,30,0
2588,2588,US,US,327167434,Mississippi,"Jefferson County, Mississippi",2021-05-06T16:31:00Z,31.73327601,-91.03469279,654,28,0
2589,2589,US,US,327167434,Mississippi,"Sharkey County, Mississippi",2021-05-06T16:31:00Z,32.87973209,-90.81305186,502,17,0
2590,2590,US,US,327167434,Mississippi,"Issaquena County, Mississippi",2021-05-06T16:31:00Z,32.73867159900004,-90.982149743,168,6,0
2591,2591,US,US,327167434,Puerto Rico,"Puerto Rico County, Puerto Rico",2021-05-06T16:31:00Z,18.2226065,-66.46895343,236169,2348,0
2592,2592,US,US,327167434,Nebraska,"Douglas County, Nebraska",2021-05-06T16:31:00Z,41.29535164,-96.1553341,70965,702,0
2593,2593,US,US,327167434,Nebraska,"Lancaster County, Nebraska",2021-05-06T16:31:00Z,40.78417020000001,-96.6877405,31158,232,0
2594,2594,US,US,327167434,Nebraska,"Sarpy County, Nebraska",2021-05-06T16:31:00Z,41.11286262,-96.1134336,22597,130,0
2595,2595,US,US,327167434,Nebraska,"Hall County, Nebraska",2021-05-06T16:31:00Z,40.87254726,-98.50215009,7785,117,0
2596,2596,US,US,327167434,Nebraska,"Buffalo County, Nebraska",2021-05-06T16:31:00Z,40.85573398,-99.0748,5490,58,0
2597,2597,US,US,327167434,Nebraska,"Dodge County, Nebraska",2021-05-06T16:31:00Z,41.57800227,-96.65396234,4938,60,0
2598,2598,US,US,327167434,Nebraska,"Scotts Bluff County, Nebraska",2021-05-06T16:31:00Z,41.85058733,-103.7079751,4641,95,0
2599,2599,US,US,327167434,Nebraska,"Madison County, Nebraska",2021-05-06T16:31:00Z,41.91672764,-97.60077318,4437,44,0
2600,2600,US,US,327167434,Nebraska,"Platte County, Nebraska",2021-05-06T16:31:00Z,41.57074533,-97.52056927,4129,48,0
2601,2601,US,US,327167434,Nebraska,"Dakota County, Nebraska",2021-05-06T16:31:00Z,42.39052997,-96.56544998,4108,81,0
2602,2602,US,US,327167434,Nebraska,"Lincoln County, Nebraska",2021-05-06T16:31:00Z,41.04778534,-100.7451548,3800,54,0
2603,2603,US,US,327167434,Nebraska,"Adams County, Nebraska",2021-05-06T16:31:00Z,40.52445442,-98.50120204,2913,43,0
2604,2604,US,US,327167434,Nebraska,"Dawson County, Nebraska",2021-05-06T16:31:00Z,40.86990332,-99.81958545,2882,31,0
2605,2605,US,US,327167434,Nebraska,"Cass County, Nebraska",2021-05-06T16:31:00Z,40.90975787,-96.14136094,2643,17,0
2606,2606,US,US,327167434,Nebraska,"Saunders County, Nebraska",2021-05-06T16:31:00Z,41.22651699,-96.63753431,2517,16,0
2607,2607,US,US,327167434,Nebraska,"Washington County, Nebraska",2021-05-06T16:31:00Z,41.53106886,-96.22248095,2189,24,0
2608,2608,US,US,327167434,Nebraska,"Gage County, Nebraska",2021-05-06T16:31:00Z,40.26193056,-96.68946416,2185,19,0
2609,2609,US,US,327167434,Nebraska,"Saline County, Nebraska",2021-05-06T16:31:00Z,40.52405516,-97.14092044,2028,3,0
2610,2610,US,US,327167434,Nebraska,"Seward County, Nebraska",2021-05-06T16:31:00Z,40.87238069,-97.13949858,1992,32,0
2611,2611,US,US,327167434,Nebraska,"York County, Nebraska",2021-05-06T16:31:00Z,40.87277546,-97.5970848,1744,13,0
2612,2612,US,US,327167434,Nebraska,"Colfax County, Nebraska",2021-05-06T16:31:00Z,41.57320374,-97.08644957,1591,21,0
2613,2613,US,US,327167434,Nebraska,"Otoe County, Nebraska",2021-05-06T16:31:00Z,40.64856252,-96.13578531,1454,9,0
2614,2614,US,US,327167434,Nebraska,"Red Willow County, Nebraska",2021-05-06T16:31:00Z,40.23514,-100.49344,1208,15,0
2615,2615,US,US,327167434,Nebraska,"Wayne County, Nebraska",2021-05-06T16:31:00Z,42.20929048,-97.11922969,1079,8,0
2616,2616,US,US,327167434,Nebraska,"Cuming County, Nebraska",2021-05-06T16:31:00Z,41.91641249,-96.78740778,1040,11,0
2617,2617,US,US,327167434,Nebraska,"Phelps County, Nebraska",2021-05-06T16:31:00Z,40.51120789,-99.41442031,996,10,0
2618,2618,US,US,327167434,Nebraska,"Hamilton County, Nebraska",2021-05-06T16:31:00Z,40.87360233,-98.02320166,953,18,0
2619,2619,US,US,327167434,Nebraska,"Box Butte County, Nebraska",2021-05-06T16:31:00Z,42.21971468,-103.0856639,938,9,0
2620,2620,US,US,327167434,Nebraska,"Cheyenne County, Nebraska",2021-05-06T16:31:00Z,41.21980259,-102.9950235,932,18,0
2621,2621,US,US,327167434,Nebraska,"Knox County, Nebraska",2021-05-06T16:31:00Z,42.63165456,-97.89463638,886,12,0
2622,2622,US,US,327167434,Nebraska,"Holt County, Nebraska",2021-05-06T16:31:00Z,42.45571239,-98.7838204,859,16,0
2623,2623,US,US,327167434,Nebraska,"Butler County, Nebraska",2021-05-06T16:31:00Z,41.22496231,-97.1314459,854,12,0
2624,2624,US,US,327167434,Nebraska,"Custer County, Nebraska",2021-05-06T16:31:00Z,41.39426404,-99.72613503,848,18,0
2625,2625,US,US,327167434,Nebraska,"Thurston County, Nebraska",2021-05-06T16:31:00Z,42.15780708,-96.54598535,835,12,0
2626,2626,US,US,327167434,Nebraska,"Merrick County, Nebraska",2021-05-06T16:31:00Z,41.16976642,-98.03780419,774,15,0
2627,2627,US,US,327167434,Nebraska,"Cedar County, Nebraska",2021-05-06T16:31:00Z,42.5974126,-97.2528215,769,12,0
2628,2628,US,US,327167434,Nebraska,"Dawes County, Nebraska",2021-05-06T16:31:00Z,42.7196594,-103.1354299,742,19,0
2629,2629,US,US,327167434,Nebraska,"Richardson County, Nebraska",2021-05-06T16:31:00Z,40.12496155,-95.7186939,724,19,0
2630,2630,US,US,327167434,Nebraska,"Keith County, Nebraska",2021-05-06T16:31:00Z,41.19673525,-101.6551887,718,10,0
2631,2631,US,US,327167434,Nebraska,"Clay County, Nebraska",2021-05-06T16:31:00Z,40.52444889,-98.05127973,695,11,0
2632,2632,US,US,327167434,Nebraska,"Kearney County, Nebraska",2021-05-06T16:31:00Z,40.50744303,-98.94882041,691,5,0
2633,2633,US,US,327167434,Nebraska,"Nemaha County, Nebraska",2021-05-06T16:31:00Z,40.38499768,-95.85407457,682,15,0
2634,2634,US,US,327167434,Nebraska,"Burt County, Nebraska",2021-05-06T16:31:00Z,41.85100019,-96.32964118,666,12,0
2635,2635,US,US,327167434,Nebraska,"Jefferson County, Nebraska",2021-05-06T16:31:00Z,40.17580185,-97.14273689,664,1,0
2636,2636,US,US,327167434,Nebraska,"Johnson County, Nebraska",2021-05-06T16:31:00Z,40.39265799,-96.2651261,640,9,0
2637,2637,US,US,327167434,Nebraska,"Pierce County, Nebraska",2021-05-06T16:31:00Z,42.26438862,-97.60130221,632,20,0
2638,2638,US,US,327167434,Nebraska,"Dixon County, Nebraska",2021-05-06T16:31:00Z,42.49032114,-96.8685131,608,9,0
2639,2639,US,US,327167434,Nebraska,"Boone County, Nebraska",2021-05-06T16:31:00Z,41.70680364,-98.06723652,585,5,0
2640,2640,US,US,327167434,Nebraska,"Polk County, Nebraska",2021-05-06T16:31:00Z,41.18688,-97.56842989,584,18,0
2641,2641,US,US,327167434,Nebraska,"Howard County, Nebraska",2021-05-06T16:31:00Z,41.22002393,-98.51707113,553,17,0
2642,2642,US,US,327167434,Nebraska,"Antelope County, Nebraska",2021-05-06T16:31:00Z,42.17690218,-98.06672076,525,6,0
2643,2643,US,US,327167434,Nebraska,"Sheridan County, Nebraska",2021-05-06T16:31:00Z,42.50486464,-102.4089537,511,19,0
2644,2644,US,US,327167434,Nebraska,"Morrill County, Nebraska",2021-05-06T16:31:00Z,41.71595509,-103.0105555,507,15,0
2645,2645,US,US,327167434,Nebraska,"Furnas County, Nebraska",2021-05-06T16:31:00Z,40.17647405,-99.91229995,505,5,0
2646,2646,US,US,327167434,Nebraska,"Fillmore County, Nebraska",2021-05-06T16:31:00Z,40.5246895,-97.59651417,503,10,0
2647,2647,US,US,327167434,Nebraska,"Thayer County, Nebraska",2021-05-06T16:31:00Z,40.17629529,-97.59492464,494,4,0
2648,2648,US,US,327167434,Nebraska,"Chase County, Nebraska",2021-05-06T16:31:00Z,40.52423816,-101.6979567,462,5,0
2649,2649,US,US,327167434,Nebraska,"Nuckolls County, Nebraska",2021-05-06T16:31:00Z,40.17637743,-98.0471501,430,11,0
2650,2650,US,US,327167434,Nebraska,"Kimball County, Nebraska",2021-05-06T16:31:00Z,41.19761459,-103.7149425,415,8,0
2651,2651,US,US,327167434,Nebraska,"Nance County, Nebraska",2021-05-06T16:31:00Z,41.39730819,-97.99222082,411,10,0
2652,2652,US,US,327167434,Nebraska,"Webster County, Nebraska",2021-05-06T16:31:00Z,40.17643296,-98.49993282,380,6,0
2653,2653,US,US,327167434,Nebraska,"Stanton County, Nebraska",2021-05-06T16:31:00Z,41.91693400000001,-97.19391417,361,9,0
2654,2654,US,US,327167434,Nebraska,"Valley County, Nebraska",2021-05-06T16:31:00Z,41.56734717,-98.98181449,328,4,0
2655,2655,US,US,327167434,Nebraska,"Cherry County, Nebraska",2021-05-06T16:31:00Z,42.54490082,-101.1185982,299,7,0
2656,2656,US,US,327167434,Nebraska,"Perkins County, Nebraska",2021-05-06T16:31:00Z,40.850947690000055,-101.649585017,289,11,0
2657,2657,US,US,327167434,Nebraska,"Hitchcock County, Nebraska",2021-05-06T16:31:00Z,40.17631146,-101.0422699,254,5,0
2658,2658,US,US,327167434,Nebraska,"Franklin County, Nebraska",2021-05-06T16:31:00Z,40.17634199,-98.95279683,241,4,0
2659,2659,US,US,327167434,Nebraska,"Pawnee County, Nebraska",2021-05-06T16:31:00Z,40.13156195000005,-96.23708714499998,234,1,0
2660,2660,US,US,327167434,Nebraska,"Brown County, Nebraska",2021-05-06T16:31:00Z,42.43001886400003,-99.92948205299996,220,2,0
2661,2661,US,US,327167434,Nebraska,"Harlan County, Nebraska",2021-05-06T16:31:00Z,40.17650681,-99.40466847,220,0,0
2662,2662,US,US,327167434,Nebraska,"Greeley County, Nebraska",2021-05-06T16:31:00Z,41.56741269,-98.52113106,213,2,0
2663,2663,US,US,327167434,Nebraska,"Frontier County, Nebraska",2021-05-06T16:31:00Z,40.53006311,-100.3942213,193,1,0
2664,2664,US,US,327167434,Nebraska,"Sherman County, Nebraska",2021-05-06T16:31:00Z,41.22061354,-98.97621311,191,4,0
2665,2665,US,US,327167434,Nebraska,"Dundy County, Nebraska",2021-05-06T16:31:00Z,40.17625749100006,-101.68794512999996,183,4,0
2666,2666,US,US,327167434,Nebraska,"Gosper County, Nebraska",2021-05-06T16:31:00Z,40.51478561,-99.83071073,182,5,0
2667,2667,US,US,327167434,Nebraska,"Boyd County, Nebraska",2021-05-06T16:31:00Z,42.89952651000005,-98.76852675399994,175,3,0
2668,2668,US,US,327167434,Nebraska,"Garfield County, Nebraska",2021-05-06T16:31:00Z,41.91435285,-98.99132412,149,4,0
2669,2669,US,US,327167434,Nebraska,"Garden County, Nebraska",2021-05-06T16:31:00Z,41.61945037800007,-102.33549508899996,113,1,0
2670,2670,US,US,327167434,Nebraska,"Deuel County, Nebraska",2021-05-06T16:31:00Z,41.11161882300007,-102.333977513,102,2,0
2671,2671,US,US,327167434,Nebraska,"Rock County, Nebraska",2021-05-06T16:31:00Z,42.42133371700004,-99.44989471999996,102,2,0
2672,2672,US,US,327167434,Nebraska,"Logan County, Nebraska",2021-05-06T16:31:00Z,41.56655037,-100.4827298,81,0,0
2673,2673,US,US,327167434,Nebraska,"Hayes County, Nebraska",2021-05-06T16:31:00Z,40.52482723100008,-101.06190669499996,59,0,0
2674,2674,US,US,327167434,Nebraska,"Hooker County, Nebraska",2021-05-06T16:31:00Z,41.91594861,-101.1353667,54,2,0
2675,2675,US,US,327167434,Nebraska,"Keya Paha County, Nebraska",2021-05-06T16:31:00Z,42.87880526,-99.71250484,54,0,0
2676,2676,US,US,327167434,Nebraska,"Thomas County, Nebraska",2021-05-06T16:31:00Z,41.91360919,-100.55582,53,1,0
2677,2677,US,US,327167434,Nebraska,"Loup County, Nebraska",2021-05-06T16:31:00Z,41.91387673600008,-99.45445919499996,42,0,0
2678,2678,US,US,327167434,Nebraska,"Grant County, Nebraska",2021-05-06T16:31:00Z,41.91495081400007,-101.74057257799996,39,4,0
2679,2679,US,US,327167434,Nebraska,"Sioux County, Nebraska",2021-05-06T16:31:00Z,42.48776050700008,-103.75887538399996,39,0,0
2680,2680,US,US,327167434,Nebraska,"Wheeler County, Nebraska",2021-05-06T16:31:00Z,41.91475541500006,-98.52814479399996,39,0,0
2681,2681,US,US,327167434,Nebraska,"Banner County, Nebraska",2021-05-06T16:31:00Z,41.545944096000035,-103.71045643199993,35,0,0
2682,2682,US,US,327167434,Nebraska,"McPherson County, Nebraska",2021-05-06T16:31:00Z,41.56810039100003,-101.06026637499996,30,1,0
2683,2683,US,US,327167434,Nebraska,"Arthur County, Nebraska",2021-05-06T16:31:00Z,41.56886853,-101.6957187,22,1,0
2684,2684,US,US,327167434,Nebraska,"Blaine County, Nebraska",2021-05-06T16:31:00Z,41.91276116100005,-99.97674726299994,21,0,0
2685,2685,US,US,327167434,New Mexico,"Bernalillo County, New Mexico",2021-05-06T16:31:00Z,35.05128463,-106.6703125,57274,932,0
2686,2686,US,US,327167434,New Mexico,"Dona Ana County, New Mexico",2021-05-06T16:31:00Z,32.38965,-106.81475,24654,451,0
2687,2687,US,US,327167434,New Mexico,"San Juan County, New Mexico",2021-05-06T16:31:00Z,32.76325,-107.90734,14703,469,0
2688,2688,US,US,327167434,New Mexico,"McKinley County, New Mexico",2021-05-06T16:31:00Z,35.58049693,-108.26144340000002,12244,465,0
2689,2689,US,US,327167434,New Mexico,"Sandoval County, New Mexico",2021-05-06T16:31:00Z,35.68878872,-106.8666133,11904,228,0
2690,2690,US,US,327167434,New Mexico,"Santa Fe County, New Mexico",2021-05-06T16:31:00Z,35.69168,-105.93796,10162,145,0
2691,2691,US,US,327167434,New Mexico,"Chaves County, New Mexico",2021-05-06T16:31:00Z,33.36320251,-104.4669295,8930,170,0
2692,2692,US,US,327167434,New Mexico,"Lea County, New Mexico",2021-05-06T16:31:00Z,32.79212367,-103.4124297,8273,167,0
2693,2693,US,US,327167434,New Mexico,"Eddy County, New Mexico",2021-05-06T16:31:00Z,32.47150739999999,-104.3043176,6823,129,0
2694,2694,US,US,327167434,New Mexico,"Valencia County, New Mexico",2021-05-06T16:31:00Z,34.71537798,-106.8092577,6676,108,0
2695,2695,US,US,327167434,New Mexico,"Curry County, New Mexico",2021-05-06T16:31:00Z,34.57415905,-103.3469336,5136,78,0
2696,2696,US,US,327167434,New Mexico,"Otero County, New Mexico",2021-05-06T16:31:00Z,32.61316393,-105.7414258,3847,75,0
2697,2697,US,US,327167434,New Mexico,"Rio Arriba County, New Mexico",2021-05-06T16:31:00Z,36.50963079,-106.6930691,3597,76,0
2698,2698,US,US,327167434,New Mexico,"Luna County, New Mexico",2021-05-06T16:31:00Z,32.18219132,-107.7497279,3317,85,0
2699,2699,US,US,327167434,New Mexico,"Cibola County, New Mexico",2021-05-06T16:31:00Z,34.91236636,-108.0000561,2864,110,0
2700,2700,US,US,327167434,New Mexico,"Roosevelt County, New Mexico",2021-05-06T16:31:00Z,34.02125189,-103.4801702,1929,56,0
2701,2701,US,US,327167434,New Mexico,"Grant County, New Mexico",2021-05-06T16:31:00Z,32.73896355,-108.3821561,1704,36,0
2702,2702,US,US,327167434,New Mexico,"Lincoln County, New Mexico",2021-05-06T16:31:00Z,33.74526908,-105.4592655,1673,19,0
2703,2703,US,US,327167434,New Mexico,"Taos County, New Mexico",2021-05-06T16:31:00Z,36.57785635,-105.6310357,1659,51,0
2704,2704,US,US,327167434,New Mexico,"San Miguel County, New Mexico",2021-05-06T16:31:00Z,32.15629000000001,-106.73564,1347,17,0
2705,2705,US,US,327167434,New Mexico,"Socorro County, New Mexico",2021-05-06T16:31:00Z,34.060140000000004,-106.89187,1311,56,0
2706,2706,US,US,327167434,New Mexico,"Colfax County, New Mexico",2021-05-06T16:31:00Z,36.60606416,-104.6469694,755,47,0
2707,2707,US,US,327167434,New Mexico,"Sierra County, New Mexico",2021-05-06T16:31:00Z,33.13045874,-107.19228429999998,753,49,0
2708,2708,US,US,327167434,New Mexico,"Torrance County, New Mexico",2021-05-06T16:31:00Z,34.64046808,-105.8508225,737,13,0
2709,2709,US,US,327167434,New Mexico,"Los Alamos County, New Mexico",2021-05-06T16:31:00Z,35.88101,-106.30522,519,6,0
2710,2710,US,US,327167434,New Mexico,"Quay County, New Mexico",2021-05-06T16:31:00Z,35.10435229,-103.5496139,471,8,0
2711,2711,US,US,327167434,New Mexico,"Guadalupe County, New Mexico",2021-05-06T16:31:00Z,34.86329443,-104.7906568,381,9,0
2712,2712,US,US,327167434,New Mexico,"Hidalgo County, New Mexico",2021-05-06T16:31:00Z,31.91409509,-108.7148689,361,9,0
2713,2713,US,US,327167434,New Mexico,"Union County, New Mexico",2021-05-06T16:31:00Z,36.48166107,-103.4709369,250,9,0
2714,2714,US,US,327167434,New Mexico,"Mora County, New Mexico",2021-05-06T16:31:00Z,36.011881910000064,-104.94492992499994,170,6,0
2715,2715,US,US,327167434,New Mexico,"De Baca County, New Mexico",2021-05-06T16:31:00Z,34.34240923,-104.4119582,146,1,0
2716,2716,US,US,327167434,New Mexico,"Catron County, New Mexico",2021-05-06T16:31:00Z,33.915294700000004,-108.4047789,92,5,0
2717,2717,US,US,327167434,New Mexico,"Harding County, New Mexico",2021-05-06T16:31:00Z,35.85787515,-103.8200144,10,0,0
2718,2718,US,US,327167434,Idaho,"Ada County, Idaho",2021-05-06T16:31:00Z,43.45105691,-116.2411338,51840,462,0
2719,2719,US,US,327167434,Idaho,"Canyon County, Idaho",2021-05-06T16:31:00Z,43.62506704,-116.7092605,26578,295,0
2720,2720,US,US,327167434,Idaho,"Kootenai County, Idaho",2021-05-06T16:31:00Z,47.67758728,-116.69713190000002,17899,207,0
2721,2721,US,US,327167434,Idaho,"Bonneville County, Idaho",2021-05-06T16:31:00Z,43.38774653,-111.6149492,14849,169,0
